"262","290","3"
"263","294","3"
"264","297","3"
"265","67","3"
"267","309","3"
"268","340","1"
"269","341","29"
"270","342","57"
"271","343","28"
"272","344","33"
"273","345","21"
"274","346","38"
"275","361","1"
"276","362","43"
"277","342","1"
"278","364","42"
"279","342","30"
"280","365","29"
"281","365","104"
"282","342","3"
"283","73","30"
"286","366","3"
"287","367","30"
"288","370","14"
"289","370","37"
"290","370","37"
"291","370","106"
"292","368","105"
"293","368","106"
"294","371","30"
"295","372","106"
"296","373","106"
"297","374","106"
"298","375","106"
"299","376","106"
"300","377","106"
"301","369","106"
"302","379","14"
"303","369","106"
"304","380","109"
"305","380","105"
"306","397","1"
"307","397","28"
"308","398","30"
"309","407","3"
"310","407","112"
"311","407","48"
"312","410","74"
"313","410","3"
"314","68","42"
"315","412","3"
"316","421","14"
"317","423","1"
"318","423","3"
"319","424","5"
"320","424","14"
"321","425","14"
"322","429","106"
"323","429","114"
"324","429","14"
"325","429","15"
"326","430","106"
"327","430","114"
"328","431","48"
"329","432","5"
"330","432","3"
"331","432","115"
"332","387","3"
"333","387","3"
"334","437","38"
"335","437","3"
"336","437","38"
"337","440","116"
"338","440","3"
"339","443","3"
"340","443","6"
"341","443","119"
"342","444","14"
"343","444","3"
"344","444","96"
"345","444","96"
"346","444","96"
"347","78","99"
"348","29","1"
"349","448","46"
"350","449","46"
"351","451","1"
"352","451","3"
"353","456","96"
"354","456","3"
"355","459","119"
"356","459","3"
"357","459","14"
"358","459","119"
"359","386","111"
"360","466","74"
"361","466","74"
"362","466","3"
"363","397","29"
"364","469","9"
"365","469","114"
"366","469","114"
"367","469","9"
"368","469","3"
"369","469","29"
"370","470","10"
"371","471","3"
"372","470","3"
"373","472","5"
"374","472","3"
"375","472","14"
"376","472","5"
"377","474","7"
"378","474","3"
"379","478","3"
"380","478","33"
"381","480","123"
"382","310","3"
"383","310","96"
"386","486","37"
"387","486","37"
"388","486","3"
"389","486","5"
"390","487","31"
"391","487","3"
"392","489","3"
"393","489","30"
"394","490","3"
"395","490","30"
"396","491","3"
"397","492","124"
"398","492","3"
"399","492","14"
"400","115","44"
"401","498","1"
"402","498","3"
"403","499","27"
"404","499","3"
"405","499","6"
"406","499","29"
"407","500","32"
"408","500","3"
"409","500","83"
"410","501","32"
"411","501","3"
"412","502","46"
"413","502","3"
"414","503","48"
"415","503","30"
"416","503","3"
"417","503","123"
"418","66","29"
"419","66","52"
"420","66","33"
"421","66","46"
"422","506","58"
"423","507","5"
"424","507","3"
"425","507","5"
"426","508","9"
"427","508","3"
"428","509","27"
"429","509","3"
"430","511","3"
"431","511","14"
"432","61","75"
"433","514","44"
"434","514","44"
"435","523","125"
"436","533","30"
"437","534","3"
"438","534","21"
"439","539","74"
"440","539","3"
"441","539","14"
"442","539","74"
"443","541","5"
"444","541","3"
"445","541","5"
"446","543","5"
"447","543","3"
"448","545","46"
"449","402","104"
"450","402","104"
"451","546","3"
"452","203","48"
"453","203","48"
"454","548","29"
"455","548","28"
"456","549","1"
"457","549","3"
"458","549","30"
"459","553","124"
"460","553","3"
"461","143","114"
"462","143","14"
"463","143","15"
"464","143","3"
"465","143","3"
"466","143","28"
"467","149","3"
"468","554","48"
"469","554","72"
"470","150","3"
"471","66","21"
"472","555","21"
"473","121","22"
"474","558","47"
"475","559","7"
"476","559","124"
"477","405","3"
"478","422","3"
"479","66","53"
"480","66","111"
"481","172","111"
"482","560","111"
"483","143","52"
"484","95","21"
"485","66","58"
"486","561","50"
"487","66","71"
"488","562","71"
"489","66","58"
"490","66","48"
"491","129","48"
"494","563","47"
"495","563","48"
"496","564","53"
"498","565","28"
"499","559","3"
"500","567","129"
"501","567","33"
"502","568","129"
"503","568","33"
"504","516","14"
"505","516","15"
"506","571","73"
"507","571","3"
"508","573","48"
"509","573","43"
"510","516","48"
"511","516","42"
"512","516","42"
"513","265","5"
"514","577","3"
"515","577","14"
"516","577","15"
"517","577","15"
"518","579","5"
"519","579","20"
"520","579","132"
"521","579","14"
"522","579","15"
"523","587","3"
"524","587","4"
"525","587","14"
"526","590","4"
"527","590","110"
"528","590","15"
"529","590","14"
"530","587","110"
"531","587","133"
"532","587","62"
"533","592","4"
"534","593","3"
"535","594","3"
"536","587","134"
"537","588","4"
"538","589","4"
"539","596","3"
"540","587","27"
"541","587","33"
"543","595","3"
"544","595","62"
"545","595","62"
"546","601","56"
"547","601","3"
"548","601","56"
"549","603","4"
"550","603","3"
"551","602","20"
"552","602","3"
"553","483","111"
"554","483","111"
"555","604","38"
"556","604","3"
"557","604","38"
"558","605","137"
"559","605","3"
"561","607","3"
"562","607","136"
"563","608","136"
"564","608","3"
"565","609","30"
"566","612","27"
"567","612","3"
"568","614","30"
"569","616","29"
"570","615","29"
"571","617","3"
"572","617","3"
"573","617","28"
"574","619","5"
"575","619","3"
"576","620","15"
"577","626","3"
"578","627","6"
"579","627","3"
"580","438","3"
"581","629","5"
"582","632","5"
"583","632","3"
"584","632","3"
"585","633","6"
"586","633","3"
"587","633","3"
"588","633","3"
"589","634","113"
"590","634","3"
"591","635","28"
"592","635","3"
"593","636","6"
"594","636","3"
"595","639","140"
"596","639","141"
"597","639","3"
"598","639","6"
"599","639","114"
"600","631","146"
"601","631","3"
"602","631","96"
"603","643","63"
"604","643","3"
"605","643","3"
"606","644","73"
"607","644","146"
"608","644","3"
"609","645","3"
"610","645","146"
"611","647","30"
"612","647","3"
"613","649","3"
"614","649","129"
"615","131","5"
"616","650","5"
"617","650","3"
"619","98","58"
"620","98","147"
"621","76","58"
"622","82","3"
"623","450","29"
"624","75","100"
"625","456","3"
"626","456","3"
"627","385","3"
"628","371","28"
"629","460","28"
"630","654","1"
"631","654","3"
"632","654","56"
"633","654","56"
"634","397","3"
"635","397","4"
"636","115","14"
"637","115","20"
"638","657","46"
"639","625","113"
"640","628","48"
"641","62","51"
"642","62","48"
"643","666","28"
"644","666","3"
"645","667","22"
"646","668","30"
"647","669","5"
"648","552","3"
"649","552","124"
"650","549","22"
"651","549","21"
"652","675","62"
"653","680","3"
"654","681","1"
"655","682","1"
"656","682","155"
"657","681","137"
"658","683","137"
"659","685","3"
"660","681","156"
"661","687","156"
"662","688","29"
"663","686","38"
"664","687","1"
"665","689","76"
"666","689","156"
"667","690","6"
"668","691","5"
"669","691","1"
"670","691","156"
"671","526","3"
"672","61","51"
"673","61","30"
"674","62","157"
"675","61","157"
"676","696","158"
"677","697","21"
"678","697","70"
"679","698","70"
"680","699","3"
"681","700","4"
"682","700","5"
"683","702","4"
"684","701","4"
"685","701","4"
"686","700","159"
"687","595","160"
"688","700","3"
"689","700","46"
"690","703","46"
"691","705","161"
"692","705","135"
"693","704","159"
"694","508","114"
"695","710","5"
"696","710","3"
"697","511","3"
"698","510","3"
"699","514","53"
"700","517","3"
"701","525","129"
"702","525","3"
"703","634","3"
"704","531","3"
"705","534","50"
"706","523","3"
"707","715","3"
"708","715","5"
"709","435","3"
"710","544","3"
"711","540","3"
"712","549","43"
"713","719","27"
"714","719","3"
"715","720","29"
"716","721","8"
"717","721","3"
"718","721","7"
"719","721","8"
"720","722","7"
"721","723","6"
"722","723","3"
"723","723","3"
"724","728","3"
"725","728","29"
"726","728","30"
"727","729","38"
"728","729","3"
"729","730","6"
"730","733","146"
"731","733","76"
"732","733","146"
"733","737","91"
"734","740","5"
"735","741","18"
"736","741","3"
"737","741","156"
"738","741","6"
"739","741","6"
"740","742","3"
"741","741","18"
"742","743","96"
"743","743","3"
"744","745","3"
"745","746","5"
"746","748","3"
"747","749","113"
"748","750","3"
"749","751","3"
"750","752","3"
"751","753","6"
"752","754","18"
"753","754","6"
"754","755","6"
"755","755","3"
"756","756","3"
"757","758","3"
"758","758","29"
"759","759","4"
"760","759","3"
"761","760","5"
"762","761","3"
"763","196","3"
"764","763","3"
"765","763","4"
"766","76","48"
"767","766","76"
"769","767","3"
"770","767","41"
"771","767","14"
"772","767","15"
"773","767","76"
"774","767","4"
"775","767","29"
"776","767","3"
"777","681","5"
"778","681","14"
"779","772","29"
"780","772","29"
"781","10","112"
"782","9","112"
"783","243","58"
"784","243","156"
"785","243","28"
"786","243","3"
"787","243","3"
"788","243","3"
"789","774","3"
"790","777","5"
"791","777","5"
"792","192","4"
"793","192","3"
"794","780","4"
"795","773","163"
"796","773","3"
"797","781","137"
"798","781","76"
"799","781","137"
"800","781","164"
"801","782","29"
"802","782","165"
"803","782","135"
"804","782","135"
"805","784","29"
"806","784","135"
"807","783","135"
"808","783","29"
"809","783","9"
"810","784","9"
"811","182","69"
"812","182","3"
"813","9","46"
"814","786","46"
"815","786","46"
"816","787","3"
"817","787","23"
"818","789","3"
"819","789","112"
"820","9","60"
"821","792","60"
"823","784","5"
"824","784","113"
"825","783","5"
"826","783","113"
"827","783","30"
"828","784","30"
"829","783","3"
"830","783","48"
"831","783","31"
"832","783","64"
"833","793","3"
"834","791","167"
"835","794","167"
"836","794","112"
"837","795","5"
"838","796","3"
"839","797","5"
"840","798","6"
"841","799","6"
"842","800","6"
"843","801","5"
"844","801","3"
"845","500","29"
"846","500","6"
"847","500","83"
"848","256","156"
"849","807","113"
"850","808","1"
"851","809","5"
"852","812","3"
"853","812","14"
"854","812","20"
"855","162","3"
"856","162","174"
"857","813","122"
"858","813","3"
"859","813","3"
"860","819","10"
"861","819","3"
"862","819","4"
"863","819","7"
"864","821","3"
"865","821","34"
"866","822","34"
"867","823","4"
"868","823","3"
"869","823","4"
"870","825","5"
"871","825","30"
"872","825","3"
"873","826","5"
"874","826","6"
"875","828","175"
"876","828","31"
"877","829","3"
"878","830","3"
"879","831","18"
"880","831","6"
"881","834","3"
"882","836","3"
"883","837","3"
"884","838","176"
"885","838","3"
"886","838","3"
"887","838","176"
"888","841","6"
"889","842","153"
"890","842","6"
"891","843","6"
"892","843","18"
"893","260","3"
"894","260","3"
"895","847","3"
"896","847","3"
"897","848","56"
"898","849","32"
"899","849","3"
"900","849","84"
"901","849","76"
"902","849","3"
"903","50","28"
"904","50","28"
"905","530","70"
"906","530","70"
"907","854","30"
"908","855","37"
"909","855","1"
"910","856","1"
"911","857","3"
"912","859","6"
"913","861","156"
"914","861","137"
"915","861","7"
"916","862","27"
"917","862","3"
"918","863","6"
"919","864","3"
"920","865","3"
"921","866","28"
"922","868","3"
"923","869","3"
"924","870","164"
"925","870","3"
"926","871","111"
"927","871","5"
"928","206","30"
"929","876","38"
"930","876","3"
"931","845","38"
"932","845","3"
"933","877","3"
"934","783","177"
"935","878","29"
"936","878","5"
"937","878","5"
"938","878","156"
"939","878","1"
"940","878","3"
"941","878","1"
"942","879","33"
"943","879","28"
"944","266","5"
"946","648","1"
"947","27","3"
"948","35","3"
"949","43","3"
"950","48","3"
"951","50","3"
"952","61","3"
"953","106","3"
"954","107","3"
"955","109","3"
"956","110","3"
"957","112","3"
"958","120","3"
"959","123","3"
"960","124","3"
"961","136","3"
"962","137","3"
"963","139","3"
"964","145","3"
"965","406","3"
"966","408","3"
"967","418","3"
"968","419","3"
"969","420","3"
"970","433","3"
"971","442","3"
"972","467","3"
"973","480","3"
"974","482","3"
"975","483","3"
"976","504","3"
"977","510","3"
"978","512","3"
"979","524","3"
"980","526","3"
"981","528","3"
"982","529","3"
"983","551","3"
"984","552","3"
"985","569","3"
"986","572","3"
"987","577","3"
"988","593","3"
"989","622","3"
"990","651","3"
"991","707","3"
"992","708","3"
"993","727","3"
"994","742","3"
"995","744","3"
"996","750","3"
"997","761","3"
"998","770","3"
"999","829","3"
"1000","836","3"
"1001","837","3"
"1002","839","3"
"1003","844","3"
"1004","854","3"
"1005","857","3"
"1006","864","3"
"1007","868","3"
"1008","872","3"
"1009","877","3"
"1010","118","4"
"1011","119","4"
"1012","302","4"
"1013","412","4"
"1014","545","4"
"1015","592","4"
"1016","763","4"
"1017","780","4"
"1018","131","5"
"1019","133","5"
"1020","265","5"
"1021","323","5"
"1022","332","5"
"1023","439","5"
"1024","445","5"
"1025","522","5"
"1026","624","5"
"1027","669","5"
"1028","700","5"
"1029","701","5"
"1030","702","5"
"1031","746","5"
"1032","760","5"
"1033","809","5"
"1034","825","5"
"1035","841","5"
"1036","858","5"
"1037","38","6"
"1038","282","6"
"1039","424","6"
"1040","425","6"
"1041","713","6"
"1042","753","6"
"1043","805","6"
"1044","843","6"
"1045","859","6"
"1046","863","6"
"1047","34","7"
"1048","722","7"
"1049","817","7"
"1050","3","8"
"1051","721","8"
"1052","470","10"
"1053","471","10"
"1054","20","16"
"1055","309","18"
"1056","322","18"
"1057","415","27"
"1058","140","28"
"1059","154","28"
"1060","246","28"
"1061","494","28"
"1062","315","29"
"1063","409","29"
"1064","548","29"
"1065","767","29"
"1066","782","29"
"1067","500","32"
"1068","92","33"
"1069","835","37"
"1070","855","37"
"1071","274","38"
"1072","327","38"
"1073","438","38"
"1074","619","38"
"1075","876","38"
"1076","177","43"
"1077","104","46"
"1078","476","46"
"1079","786","46"
"1080","657","47"
"1081","535","49"
"1082","275","51"
"1083","694","51"
"1084","84","56"
"1085","570","56"
"1086","824","56"
"1087","848","56"
"1088","66","57"
"1089","623","57"
"1090","573","58"
"1091","88","59"
"1092","85","61"
"1093","166","70"
"1094","90","73"
"1095","164","73"
"1096","218","73"
"1097","283","73"
"1098","609","73"
"1099","634","73"
"1100","644","73"
"1101","144","74"
"1102","260","74"
"1103","261","74"
"1104","395","74"
"1105","536","74"
"1106","732","76"
"1107","280","91"
"1108","245","96"
"1109","398","96"
"1110","414","96"
"1111","422","96"
"1112","714","96"
"1113","743","96"
"1114","379","106"
"1115","625","113"
"1116","662","113"
"1117","807","113"
"1118","690","119"
"1119","454","122"
"1120","491","122"
"1121","568","129"
"1122","611","129"
"1123","656","129"
"1124","596","135"
"1125","606","136"
"1126","806","136"
"1127","861","137"
"1128","581","138"
"1129","586","138"
"1130","607","138"
"1131","645","146"
"1132","646","146"
"1133","682","155"
"1134","791","167"
"1135","794","167"
"1135","881","3"
"1136","881","179"
"1138","881","179"
"1140","884","3"
"1141","679","62"
"1142","886","136"
"1143","886","3"
"1144","887","186"
"1145","888","62"
"1146","888","3"
"1149","889","62"
"1150","889","3"
"1151","890","48"
"1152","599","3"
"1153","125",""
"1154","894","33"
"1155","895","33"
"1156","896","49"
"1157","897","46"
"1158","898","187"
"1159","898","46"
"1160","898","14"
"1161","899","46"
"1162","899","14"
"1163","900","29"
"1164","901","29"
"1165","902","29"
"1166","903","29"
"1167","904","29"
"1168","905","29"
"1169","906","9"
"1170","908","3"
"1171","908","83"
"1172","909","83"
"1173","196","83"
"1174","911","3"
"1175","911","83"
"1176","913","71"
"1177","914","71"
"1178","915","120"
"1179","915","11"
"1180","915","190"
"1181","915","106"
"1182","915","14"
"1183","915","15"
"1184","915","184"
"1185","916","70"
"1186","916","199"
"1187","918","14"
"1188","918","5"
"1189","919","14"
"1190","919","29"
"1191","920","18"
"1192","921","28"
"1193","923","1"
"1194","923","3"
"1195","923","29"
"1196","924","114"
"1197","924","201"
"1198","924","20"
"1199","924","13"
"1200","924","7"
"1201","925","7"
"1202","340","91"
"1203","927","3"
"1204","928","99"
"1205","928","3"
"1206","929","7"
"1207","929","3"
"1208","930","37"
"1209","930","3"
"1210","342","33"
"1211","931","3"
"1212","933","3"
"1213","933","29"
"1214","365","3"
"1215","934","3"
"1216","935","3"
"1217","935","15"
"1218","936","17"
"1219","936","9"
"1220","936","114"
"1221","936","9"
"1222","937","129"
"1223","937","153"
"1224","938","129"
"1225","938","153"
"1226","939","153"
"1227","940","153"
"1228","329","29"
"1229","941","4"
"1230","342","129"
"1231","342","72"
"1232","941","28"
"1233","942","28"
"1234","943","206"
"1235","944","3"
"1236","945","3"
"1237","946","68"
"1238","948","3"
"1239","949","6"
"9001","5","1001"
"9002","29","3"
"9003","32","3"
"9004","3","3"
"9005","48","1003"
"9006","55","1005"
"9007","62","1161"
"9008","62","1014"
"9009","61","3"
"9010","61","1015"
"9011","61","1087"
"9012","65","3"
"9013","96","1084"
"9014","67","1084"
"9015","67","1100"
"9016","67","1070"
"9017","67","1041"
"9018","67","1112"
"9019","115","1099"
"9020","120","1099"
"9021","127","1099"
"9022","138","3"
"9023","139","1100"
"9024","140","1100"
"9025","142","1168"
"9026","59","1100"
"9027","143","1099"
"9028","11","1099"
"9029","153","1084"
"9030","156","1134"
"9031","67","1200"
"9032","67","1001"
"9033","67","1101"
"9034","67","1099"
"9035","23","1214"
"9037","219","1218"
"9038","234","1099"
"9039","9","1100"
"9040","171","1100"
"9041","256","1100"
"9042","257","1151"
"9043","261","1055"
"9044","256","1100"
"9045","2","1008"
"9046","384","1060"
"9047","397","1084"
"9048","98","1100"
"9049","400","1099"
"9050","316","1100"
"9051","406","1054"
"9052","456","1099"
"9053","472","1004"
"9054","310","1100"
"9055","499","1099"
"9057","401","1066"
"9058","411","1217"
"9059","150","1107"
"9060","143","1070"
"9061","149","1070"
"9062","150","1070"
"9063","422","1203"
"9064","563","1107"
"9065","574","1100"
"9066","577","1218"
"9068","587","1055"
"9069","617","1099"
"9070","412","1143"
"9071","642","1126"
"9072","643","1143"
"9073","646","1086"
"9074","426","1057"
"9075","433","1045"
"9076","75","1107"
"9077","659","1084"
"9078","62","1107"
"9079","62","1029"
"9080","62","1092"
"9081","575","1220"
"9083","575","1100"
"9084","679","1221"
"9085","526","1084"
"9086","61","1186"
"9087","694","1084"
"9088","694","1186"
"9089","61","1029"
"9090","511","1072"
"9091","523","1168"
"9092","120","1186"
"9093","120","1214"
"9094","718","1230"
"9095","723","1100"
"9096","723","1232"
"9097","735","1233"
"9098","741","1100"
"9099","742","1100"
"9100","751","1084"
"9103","10","1041"
"9104","243","1084"
"9105","192","1100"
"9107","801","1100"
"9108","131","1007"
"9109","801","1004"
"9110","801","1008"
"9111","10","1001"
"9112","805","1001"
"9113","806","1001"
"9114","823","1235"
"9115","836","1023"
"9116","845","1084"
"9117","868","1126"
"9118","2","1236"
"9119","878","1008"
"9120","518","1100"
"9121","888","1020"
"9122","889","1020"
"9123","892","1210"
"9124","893","1210"
"9125","915","1238"
"9126","918","1244"
"9127","919","1245"
"9128","929","1100"
"9129","930","1101"
"9130","935","1246"
"9131","600","1153"
"9132","945","1247"
"9133","330","1084"
"9134","950","1028"
"1494","954","7"
"1495","371","210"
"1496","956","104"
"1497","957","29"
"1498","960","253"
"1499","948","5149"
"1500","330","3"
"1501","72","146"
"1502","72","3"
"1503","72","3"
"1504","72","3"
"1505","70","3"
"1506","962","3"
"1507","962","3"
"1508","963","101"
"1509","966","1055"
"1510","966","30"
"1511","967","1020"
"1512","969","106"
"1513","969",""
"1514","970","28"
"1515","970","76"
"1516","971","106"
"1517","972","82"
"1518","971","106"
"1519","973","108"
"1520","973","76"
"1521","973","108"
"1522","973","73"
"1523","973","1"
"1524","973","4"
"1525","973","276"
"1526","974","10"
"1527","974","108"
"1528","974","211"
"1529","974","73"
"1530","974","278"
"1531","974","279"
"1532","195","1100"
"1533","975","9"
"1534","976","207"
"1535","976","137"
"1536","978","7"
"1537","976","7"
"1538","976","27"
"1539","976","78"
"1540","976","26"
"1541","976","4"
"1542","976","27"
"1543","976","327"
"1544","976","328"
"1545","976","329"
"1546","976","7"
"1547","980","207"
"1548","981","76"
"1549","981","132"
"1550","981","11"
"1551","982","27"
"1552","982","76"
"1553","982","10"
"1554","982","7"
"1555","982","27"
"1556","982","331"
"1557","983","214"
"1558","983","207"
"1559","983","330"
"1560","983","332"
"1561","983","7"
"1562","983","78"
"1563","983","333"
"1564","983","27"
"1565","984","27"
"1566","985","3"
"1567","986","3"
"1568","986","7"
"1570","988","10"
"1571","988","341"
"1572","991","341"
"1573","988","3"
"1574","241","342"
"1575","993","74"
"1576","992","344"
"1577","993","343"
"1578","993","3"
"1579","993","220"
"1580","993","3"
"1581","993","3"
"1582","993","1100"
"1583","997","3"
"1584","997","6"
"1585","997","3"
"1586","997","6"
"1587","997","3"
"1588","997","28"
"1589","997","47"
"1590","998","6"
"1591","1001","345"
"1592","1002","46"
"1593","725","3"
"1594","725","1055"
"1595","725","220"
"1596","156","347"
"1597","988","348"
"1598","1004","27"
"1599","1004","78"
"1600","1004","31"
"1601","1006","11"
"1602","1007","27"
"1603","1007","349"
"1604","1007","31"
"1605","1007","132"
"1606","1008","7"
"1607","1008","7"
"1608","1009","345"
"1609","1009","8"
"1610","1009","3"
"1611","1010","156"
"1612","1010","3"
"1613","1010","6"
"1614","1010","156"
"1615","1010","5"
"1616","1010","14"
"1617","1010","78"
"1618","1010","135"
"1619","681","95"
"1620","682","95"
"1621","1011","27"
"1622","1011","352"
"1623","687","29"
"1624","687","354"
"1625","1013","76"
"1626","1013","3"
"1627","1013","3"
"1628","1016","124"
"1629","1016","207"
"1630","1016","76"
"1631","1017","332"
"1632","1017","7"
"1633","1018","357"
"1634","1018","7"
"1635","1020","7"
"1636","1021","7"
"1637","1022","106"
"1638","1023","27"
"1639","1024","106"
"1640","1028","27"
"1641","1028","207"
"1642","1028","7"
"1643","1029","7"
"1644","1029","347"
"1645","1030","7"
"1646","1031","7"
"1648","1032","7"
"1649","1033","48"
"1650","1034","320"
"1651","1033","1055"
"1652","1033","14"
"1653","1033","274"
"1654","1033","369"
"1655","1036","370"
"1656","1036","3"
"1657","1036","1055"
"1658","1036","369"
"1659","9","3"
"1660","1038","3"
"1661","1038","27"
"1662","1038","27"
"1663","1038","375"
"1664","1041","296"
"1665","1041","4"
"1666","1042","176"
"1667","1043","176"
"1668","1043","51"
"1669","1041","1101"
"1670","1041","1100"
"1671","1041","41"
"1672","1041","41"
"1673","1041","376"
"1674","1041","63"
"1675","1045","48"
"1677","1046","3"
"1678","287","3"
"1679","287","3"
"1680","256","3"
"1681","461","3"
"1682","1055","1214"
"1683","731","76"
"1684","1056","28"
"1685","1056","62"
"1686","1056","114"
"1687","1056","20"
"1688","1056","10"
"1689","1056","10"
"1690","38","393"
"1691","1057","113"
"1692","1057","394"
"1693","1057","3"
"1694","1058","6"
"1695","1059","46"
"1696","1","1021"
"1697","1060","5"
"1698","1060","22"
"1699","845","1100"
"1700","1053","3"
"1701","362","28"
"1702","362","70"
"1703","362","33"
"1704","1061","43"
"1705","1061","43"
"1706","1063","187"
"1707","1064","187"
"1708","1065","187"
"1709","1066","187"
"1710","1066","187"
"1711","1063","114"
"1712","1063","398"
"1713","1067","398"
"1714","1067","114"
"1715","1063","5"
"1716","1063","134"
"1717","1063","19"
"1718","1063","6"
"1719","1063","399"
"1720","1068","399"
"1721","1068","5"
"1722","1063","3"
"1723","1069","3"
"1724","1063","18"
"1725","1063","9"
"1726","1063","20"
"1727","1063","15"
"1728","1070","400"
"1729","1070","402"
"1730","1070","9"
"1731","1071","3"
"1732","1074","3"
"1733","1075","76"
"1734","1075","3"
"1735","1077","847"
"1736","1077","46"
"1738","1074","46"
"1739","1078","3"
"1740","1078","100"
"1741","1079","3"
"1742","1075","7"
"1743","1056","7"
"1744","941","213"
"1745","1081","89"
"1746","1081","7"
"1747","1081","3"
"1748","1080","3"
"1749","1080","17"
"1750","1082","17"
"1751","1082","3"
"1752","1083","866"
"1753","1083","14"
"1754","1083","1191"
"1755","1083","867"
"1756","1085","30"
"1757","1086","38"
"1758","1086","6"
"1759","1087","6"
"1760","1089","6"
"1761","1089","19"
"1762","1087","119"
"1763","1090","119"
"1764","1090","6"
"1765","1097","125"
"1766","1097","5"
"1767","1101","938"
"1768","1103","43"
"1769","1104","3"
"1770","666","28"
"1771","1105","3"
"1772","1105","100"
"1774","1106","3"
"1775","1107","3"
"1776","1107","100"
"1777","922","295"
"1778","922","363"
"1779","1108","295"
"1780","1109","295"
"1781","1110","295"
"1782","1111","947"
"1783","1111","99"
"1784","1113","295"
"1785","1114","295"
"1786","1092","295"
"1787","1095","295"
"1788","1093","295"
"1789","1093","31"
"1790","1115","3"
"1791","1116","3"
"1792","1117","71"
"1793","1118","14"
"1794","1118","1223"
"1795","1118","28"
"1796","1119","1223"
"1797","1120","6016"
"1798","1121","101"
"1799","1122","101"
"1800","1123","8"
"1801","256","1061"
"1802","1126","295"
"1803","371","17"
"1804","1130","295"
"1805","1126","102"
"1806","1126","9"
"1807","1126","71"
